"","TL0_keTL0_thy","TL0_negroot_thy","TL0_posroot_thy","T0_thy","Ttot_thy","Lss_thy","Dss_thy","SCIM_thy_keTL0","SCIM_thy_keTL_negroot","SCIM_thy_keTL_posroot","AFIR_thy","param.to.change","fold.change.param","TL0_sim","T0_sim","Ttot_sim","L_sim","D_sim","SCIM_sim","time_idx","TLss","param.to.change1","fold.change.param1","param","drug"
"389",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,2.31823e-06,2.3183e-06,5.09852e-16,2.31824e-06,522.031,261.016,5.06538e-08,0.0099999,0.00500001,0.002,2534.04,2.28447e-06,356.9,1.15717e-13,522.031,261.016,"kon_DT","Ramuc"
"390",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,6.05096e-07,6.05115e-07,1.3308e-16,6.05096e-07,2000,1000,5.06538e-08,0.0099999,0.005,0.002,2534.04,5.9629e-07,356.9,3.02043e-14,2000,1000,"kon_DT","Ramuc"
"391",1.4591e-07,1.14441e-07,40.4756,2e-07,0.000266667,0.729548,7097.95,0.00432047,0.00439978,1.24399e-11,0.0043205,8e-06,1e-04,1.14437e-07,1.96395e-07,0.0002658,0.729548,7119.6,0.00628916,314.9,7.19716e-10,8e-06,1e-04,"ksynT","Siltux"
"392",5.59007e-07,4.38443e-07,40.4756,7.66237e-07,0.00102165,0.729548,7097.95,0.00432047,0.00439978,4.76597e-11,0.0043205,3.06495e-05,0.000383119,4.38443e-07,7.52426e-07,0.00101848,0.729548,7119.62,0.00434853,314.9,1.90658e-09,3.06495e-05,0.000383119,"ksynT","Siltux"
"393",2.14166e-06,1.67976e-06,40.4757,2.9356e-06,0.00391413,0.729548,7097.95,0.00432047,0.00439979,1.82593e-10,0.0043205,0.000117424,0.0014678,1.67975e-06,2.88269e-06,0.00390126,0.729548,7119.62,0.0043498,314.9,7.30656e-09,0.000117424,0.0014678,"ksynT","Siltux"
"394",8.2051e-06,6.43542e-06,40.4759,1.12468e-05,0.0149958,0.729548,7097.95,0.00432047,0.00439982,6.99543e-10,0.0043205,0.000449873,0.00562341,6.43542e-06,1.10441e-05,0.0149466,0.729548,7119.59,0.00436134,314.9,2.8067e-08,0.000449873,0.00562341,"ksynT","Siltux"
"395",3.14353e-05,2.46547e-05,40.4769,4.30887e-05,0.0574516,0.729548,7097.95,0.00432047,0.00439993,2.68001e-09,0.0043205,0.00172355,0.0215443,2.46547e-05,4.23121e-05,0.057263,0.729548,7119.59,0.00434995,314.9,1.07247e-07,0.00172355,0.0215443,"ksynT","Siltux"
"396",0.000120434,9.44478e-05,40.4807,0.000165081,0.220108,0.729548,7097.95,0.00432047,0.00440034,1.02667e-08,0.0043205,0.00660323,0.0825404,9.44477e-05,0.000162107,0.219385,0.729548,7119.52,0.00435041,314.9,4.10886e-07,0.00660323,0.0825404,"ksynT","Siltux"
"397",0.000461407,0.000361717,40.4953,0.000632456,0.843274,0.729548,7097.95,0.00432047,0.00440192,3.93194e-08,0.0043205,0.0252982,0.316228,0.000361717,0.000621062,0.840505,0.729547,7119.2,0.00435215,314.9,1.57425e-06,0.0252982,0.316228,"ksynT","Siltux"
"398",0.00176774,0.0013839,40.5511,0.00242306,3.23074,0.729548,7097.95,0.00432047,0.00440799,1.50433e-07,0.0043205,0.0969222,1.21153,0.0013839,0.00237946,3.22013,0.729542,7117.97,0.004359,314.9,6.03241e-06,0.0969222,1.21153,"ksynT","Siltux"
"399",0.00677253,0.00527415,40.765,0.00928318,12.3776,0.729548,7097.95,0.00432047,0.00443124,5.73311e-07,0.0043205,0.371327,4.64159,0.00527414,0.00911704,12.3369,0.729525,7113.29,0.00438457,314.9,2.31248e-05,0.371327,4.64159,"ksynT","Siltux"
"400",0.0259468,0.0198079,41.5848,0.0355656,47.4208,0.729548,7097.95,0.00432047,0.00452036,2.15316e-06,0.0043205,1.42262,17.7828,0.0198078,0.0349416,47.2647,0.729459,7095.35,0.00448363,314.9,8.88108e-05,1.42262,17.7828,"ksynT","Siltux"
"401",0.0994071,0.0705507,44.7307,0.136258,181.678,0.729548,7097.95,0.00432047,0.00486232,7.669e-06,0.0043205,5.45034,68.1292,0.0705495,0.134036,181.075,0.729205,7026.61,0.004868,314.9,0.000343435,5.45034,68.1292,"ksynT","Siltux"
"402",0.380847,0.212727,56.8353,0.522031,696.042,0.729548,7097.95,0.00432047,0.00617811,2.31238e-05,0.0043205,20.8813,261.016,0.212716,0.51533,693.667,0.728184,6763.3,0.00641548,314.9,0.00136468,20.8813,261.016,"ksynT","Siltux"
"403",1.4591,0.447454,103.52,2,2666.67,0.729548,7097.95,0.00432047,0.0112529,4.86392e-05,0.0043205,80,1000,0.44741,1.98591,2656.41,0.723452,5755.14,0.0136253,314.9,0.0060961,80,1000,"ksynT","Siltux"
"404",0.0014591,0.00114265,40.5379,0.002,26666.7,0.729548,7097.95,37.5699,38.3185,0.00108009,37.5701,3e-06,1e-04,0.00114265,0.00196401,24.8464,0.729507,7118.29,0.0359546,314.9,4.10834e-05,3e-06,1e-04,"keDT","Siltux"
"405",0.0014591,0.00114265,40.5379,0.002,6960.42,0.729548,7097.95,9.80676,10.0022,0.000281932,9.80681,1.14936e-05,0.000383119,0.00114265,0.00196401,24.8133,0.729507,7118.29,0.0359076,314.9,4.10296e-05,1.14936e-05,0.000383119,"keDT","Siltux"
"406",0.0014591,0.00114265,40.5379,0.002,1816.78,0.729548,7097.95,2.56013,2.61114,7.36006e-05,2.56015,4.4034e-05,0.0014678,0.00114265,0.00196401,24.6873,0.729507,7118.29,0.0357281,314.9,4.08246e-05,4.4034e-05,0.0014678,"keDT","Siltux"
"407",0.0014591,0.00114265,40.5379,0.002,474.208,0.729548,7097.95,0.668652,0.681974,1.92229e-05,0.668655,0.000168702,0.00562341,0.00114265,0.00196401,24.2121,0.729508,7118.29,0.0350518,314.9,4.00518e-05,0.000168702,0.00562341,"keDT","Siltux"
"408",0.0014591,0.00114265,40.5379,0.002,123.776,0.729548,7097.95,0.174945,0.178431,5.02944e-06,0.174946,0.00064633,0.0215443,0.00114265,0.00196401,22.5016,0.729511,7118.29,0.032617,314.9,3.72697e-05,0.00064633,0.0215443,"keDT","Siltux"
"409",0.0014591,0.00114265,40.5379,0.002,32.3074,0.729548,7097.95,0.0460799,0.046998,1.32474e-06,0.0460801,0.00247621,0.0825404,0.00114265,0.00196401,17.291,0.729519,7118.28,0.0251993,314.9,2.87939e-05,0.00247621,0.0825404,"keDT","Siltux"
"410",0.0014591,0.00114265,40.5379,0.002,8.43274,0.729548,7097.95,0.012444,0.012692,3.57749e-07,0.0124441,0.00948683,0.316228,0.00114265,0.00196401,7.94628,0.729535,7118.27,0.0118917,314.9,1.35881e-05,0.00948683,0.316228,"keDT","Siltux"
"411",0.0014591,0.00114265,40.5379,0.002,2.20108,0.729548,7097.95,0.00366453,0.00373754,1.0535e-07,0.00366455,0.0363458,1.21153,0.00114265,0.00196401,2.19502,0.729544,7118.26,0.00369874,314.9,4.22635e-06,0.0363458,1.21153,"keDT","Siltux"
"412",0.0014591,0.00114265,40.5379,0.002,0.574516,0.729548,7097.95,0.00137294,0.0014003,3.94704e-08,0.00137295,0.139248,4.64159,0.00114265,0.00196401,0.573856,0.729547,7118.26,0.00138767,314.9,1.58562e-06,0.139248,4.64159,"keDT","Siltux"
"413",0.0014591,0.00114265,40.5379,0.002,0.149958,0.729548,7097.95,0.000774798,0.000790237,2.22745e-08,0.000774812,0.533484,17.7828,0.00114265,0.00196401,0.149849,0.729547,7118.26,0.000784652,314.9,8.96579e-07,0.533484,17.7828,"keDT","Siltux"
"414",0.0014591,0.00114265,40.5379,0.002,0.0391413,0.729548,7097.95,0.000618654,0.000630983,1.77856e-08,0.000618688,2.04388,68.1292,0.00114265,0.00196401,0.039119,0.729548,7118.24,0.000625706,314.9,7.14961e-07,2.04388,68.1292,"keDT","Siltux"
"415",0.0014591,0.00114265,40.5379,0.002,0.0102165,0.729548,7097.95,0.000577824,0.000589346,1.6612e-08,0.000577937,7.83047,261.016,0.00114265,0.00196401,0.0102123,0.729548,7118.26,0.000584521,314.9,6.67901e-07,7.83047,261.016,"keDT","Siltux"
"416",0.0014591,0.00114265,40.5379,0.002,0.00266667,0.729548,7097.95,0.000566883,0.000578214,1.62982e-08,0.0005673,30,1000,0.00114265,0.00196401,0.00266692,0.729548,7118.25,0.00057377,314.9,6.55617e-07,30,1000,"keDT","Siltux"
"417",14.591,0.00526912,8.79095,0.002,2.66667,0.729548,7097.95,0.00422071,0.00474571,2.84449e-06,0.0043205,5e-04,1e-04,0.00526833,0.00183402,2.65732,0.729524,7118.26,0.00460173,314.9,2.42434e-05,5e-04,1e-04,"koff_TL","Siltux"
"418",3.80847,0.00526373,8.79994,0.002,2.66667,0.729548,7097.95,0.00429399,0.00474524,2.83839e-06,0.0043205,0.00191559,0.000383119,0.00526296,0.00183419,2.65732,0.729524,7118.26,0.00460138,314.9,2.42169e-05,0.00191559,0.000383119,"koff_TL","Siltux"
"419",0.994071,0.0052432,8.83439,0.002,2.66667,0.729548,7097.95,0.00431354,0.00474343,2.81522e-06,0.0043205,0.007339,0.0014678,0.00524245,0.00183484,2.65732,0.729524,7118.26,0.00460021,314.9,2.41164e-05,0.007339,0.0014678,"koff_TL","Siltux"
"420",0.259468,0.00516601,8.9664,0.002,2.66667,0.729548,7097.95,0.00431867,0.00473665,2.72904e-06,0.0043205,0.0281171,0.00562341,0.00516537,0.00183727,2.65734,0.729524,7118.25,0.00459535,314.9,2.37367e-05,0.0281171,0.00562341,"koff_TL","Siltux"
"421",0.0677253,0.00489021,9.4721,0.002,2.66667,0.729548,7097.95,0.00432001,0.00471257,2.43298e-06,0.0043205,0.107722,0.0215443,0.00488984,0.00184596,2.65738,0.729526,7118.25,0.00457805,314.9,2.23859e-05,0.107722,0.0215443,"koff_TL","Siltux"
"422",0.0176774,0.00405989,11.4093,0.002,2.66667,0.729548,7097.95,0.00432036,0.00464142,1.6516e-06,0.0043205,0.412702,0.0825404,0.00405984,0.00187211,2.6575,0.72953,7118.26,0.00452737,314.9,1.83804e-05,0.412702,0.0825404,"koff_TL","Siltux"
"423",0.00461407,0.00245999,18.8296,0.002,2.66667,0.729548,7097.95,0.00432045,0.00450982,5.89185e-07,0.0043205,1.58114,0.316228,0.00245999,0.00192251,2.65773,0.729537,7118.26,0.00443269,314.9,1.09044e-05,1.58114,0.316228,"koff_TL","Siltux"
"424",0.00120434,0.000980261,47.2533,0.002,2.66667,0.729548,7097.95,0.00432048,0.00439413,9.11555e-08,0.0043205,6.05764,1.21153,0.000980261,0.00196912,2.65793,0.729544,7118.26,0.00434823,314.9,4.2624e-06,6.05764,1.21153,"koff_TL","Siltux"
"425",0.000314353,0.000296651,156.145,0.002,2.66667,0.729548,7097.95,0.00432048,0.00434253,8.25014e-09,0.0043205,23.2079,4.64159,0.000296651,0.00199066,2.65802,0.729547,7118.25,0.00431002,314.9,1.27857e-06,23.2079,4.64159,"koff_TL","Siltux"
"426",8.2051e-05,8.07926e-05,573.326,0.002,2.66667,0.729548,7097.95,0.00432048,0.00432647,6.09682e-10,0.0043205,88.914,17.7828,8.07925e-05,0.00199746,2.65805,0.729548,7118.26,0.00429825,314.9,3.47266e-07,88.914,17.7828,"koff_TL","Siltux"
"427",2.14166e-05,2.13299e-05,2171.62,0.002,2.66667,0.729548,7097.95,0.00432048,0.00432206,4.24517e-11,0.0043205,340.646,68.1292,2.13299e-05,0.00199933,2.65806,0.729548,7118.26,0.00429482,314.9,9.1608e-08,340.646,68.1292,"koff_TL","Siltux"
"428",5.59007e-06,5.58415e-06,8295.01,0.002,2.66667,0.729548,7097.95,0.00432048,0.0043209,2.9088e-12,0.0043205,1305.08,261.016,5.58414e-06,0.00199982,2.65806,0.729548,7118.26,0.00429394,314.9,2.3978e-08,1305.08,261.016,"koff_TL","Siltux"
"429",1.4591e-06,1.45869e-06,31754.8,0.002,2.66667,0.729548,7097.95,0.00432048,0.00432059,1.98471e-13,0.0043205,5000,1000,1.45869e-06,0.00199995,2.65806,0.729548,7118.27,0.00429373,314.9,6.26323e-09,5000,1000,"koff_TL","Siltux"
"430",1.4591e-07,1.16555e-07,397461,0.002,2.66667,0.729548,7097.95,0.00432048,0.00431999,1.26683e-15,0.0043205,5e-04,1e-04,1.16539e-07,0.002,2.65806,0.729548,7118.26,0.00427254,314.9,4.97917e-10,5e-04,1e-04,"kon_TL","Siltux"
"431",5.59007e-07,4.46484e-07,103744,0.002,2.66667,0.729548,7097.95,0.00432048,0.00432055,1.85944e-14,0.0043205,0.00191559,0.000383119,4.46491e-07,0.00199999,2.65806,0.729548,7118.26,0.00427305,314.9,1.90788e-09,0.00191559,0.000383119,"kon_TL","Siltux"
"432",2.14166e-06,1.71054e-06,27079.4,0.002,2.66667,0.729548,7097.95,0.00432048,0.00432061,2.72922e-13,0.0043205,0.007339,0.0014678,1.71054e-06,0.00199995,2.65806,0.729548,7118.26,0.00427295,314.9,7.30906e-09,0.007339,0.0014678,"kon_TL","Siltux"
"433",8.2051e-06,6.55286e-06,7068.75,0.002,2.66667,0.729548,7097.95,0.00432048,0.00432097,4.00562e-12,0.0043205,0.0281171,0.00562341,6.55286e-06,0.00199979,2.65806,0.729548,7118.26,0.00427293,314.9,2.79999e-08,0.0281171,0.00562341,"kon_TL","Siltux"
"434",3.14353e-05,2.50973e-05,1845.64,0.002,2.66667,0.729548,7097.95,0.00432048,0.00432234,5.87758e-11,0.0043205,0.107722,0.0215443,2.50973e-05,0.00199921,2.65806,0.729548,7118.25,0.00427379,314.9,1.0726e-07,0.107722,0.0215443,"kon_TL","Siltux"
"435",0.000120434,9.60355e-05,482.327,0.002,2.66667,0.729548,7097.95,0.00432048,0.0043276,8.61662e-10,0.0043205,0.412702,0.0825404,9.60355e-05,0.00199697,2.65805,0.729548,7118.25,0.00427965,314.9,4.10998e-07,0.412702,0.0825404,"kon_TL","Siltux"
"436",0.000461407,0.000366226,126.481,0.002,2.66667,0.729548,7097.95,0.00432048,0.00434773,1.25889e-08,0.0043205,1.58114,0.316228,0.000366226,0.00198846,2.65801,0.729547,7118.26,0.00429971,314.9,1.57467e-06,1.58114,0.316228,"kon_TL","Siltux"
"437",0.00176774,0.00137866,33.5982,0.002,2.66667,0.729548,7097.95,0.00432047,0.00442473,1.81563e-07,0.0043205,6.05764,1.21153,0.00137866,0.00195657,2.65788,0.729542,7118.26,0.00437519,314.9,6.0319e-06,6.05764,1.21153,"kon_TL","Siltux"
"438",0.00677253,0.00495348,9.35111,0.002,2.66667,0.729548,7097.95,0.00432044,0.00471807,2.49926e-06,0.0043205,23.2079,4.64159,0.00495347,0.00184397,2.65736,0.729525,7118.26,0.00466419,314.9,2.31039e-05,23.2079,4.64159,"kon_TL","Siltux"
"439",0.0259468,0.0153748,3.01275,0.002,2.66667,0.729548,7097.95,0.0043203,0.00582354,2.9719e-05,0.0043205,88.914,17.7828,0.0153748,0.00151569,2.6554,0.72946,7118.26,0.00575124,314.9,8.84241e-05,88.914,17.7828,"kon_TL","Siltux"
"440",0.0994071,0.0345182,1.34191,0.002,2.66667,0.729548,7097.95,0.00431979,0.00993667,0.000255602,0.0043205,340.646,68.1292,0.0345179,0.000912675,2.6479,0.729211,7118.26,0.0097824,314.9,0.000337668,340.646,68.1292,"kon_TL","Siltux"
"441",0.380847,0.0518433,0.893471,0.002,2.66667,0.729548,7097.95,0.00431782,0.025338,0.00147023,0.0043205,1305.08,261.016,0.0518412,0.000366926,2.61957,0.728271,7118.28,0.024634,314.9,0.00127705,1305.08,261.016,"kon_TL","Siltux"
"442",1.4591,0.0599345,0.772852,0.002,2.66667,0.729548,7097.95,0.00431029,0.0838524,0.00650274,0.0043205,5000,1000,0.0599285,0.000112053,2.5169,0.724885,7118.33,0.0778178,314.9,0.00466351,5000,1000,"kon_TL","Siltux"
"443",0.0014591,0.00114265,40.5379,0.002,2.66667,0.729548,7097.95,0.000563919,0.000575154,1.62119e-08,0.000563919,2e-05,1e-04,0.00114265,0.00196401,2.66534,0.729548,7118.26,0.00057261,314.9,6.54291e-07,2e-05,1e-04,"koff_DT","Siltux"
"444",0.0014591,0.00114265,40.5379,0.002,2.66667,0.729548,7097.95,0.000564982,0.000576239,1.62425e-08,0.000564983,7.66237e-05,0.000383119,0.00114265,0.00196401,2.66534,0.729548,7118.26,0.000571838,314.9,6.53409e-07,7.66237e-05,0.000383119,"koff_DT","Siltux"
"445",0.0014591,0.00114265,40.5379,0.002,2.66667,0.729548,7097.95,0.000569057,0.000580395,1.63597e-08,0.000569058,0.00029356,0.0014678,0.00114265,0.00196401,2.66533,0.729548,7118.26,0.00057556,314.9,6.57661e-07,0.00029356,0.0014678,"koff_DT","Siltux"
"446",0.0014591,0.00114265,40.5379,0.002,2.66667,0.729548,7097.95,0.00058467,0.000596319,1.68085e-08,0.00058467,0.00112468,0.00562341,0.00114265,0.00196401,2.6653,0.729548,7118.26,0.000594123,314.9,6.78873e-07,0.00112468,0.00562341,"koff_DT","Siltux"
"447",0.0014591,0.00114265,40.5379,0.002,2.66667,0.729548,7097.95,0.000644484,0.000657325,1.85281e-08,0.000644484,0.00430887,0.0215443,0.00114265,0.00196401,2.66518,0.729547,7118.26,0.000651815,314.9,7.44794e-07,0.00430887,0.0215443,"koff_DT","Siltux"
"448",0.0014591,0.00114265,40.5379,0.002,2.66667,0.729548,7097.95,0.000873643,0.000891049,2.51161e-08,0.000873644,0.0165081,0.0825404,0.00114265,0.00196401,2.66472,0.729547,7118.26,0.00088338,314.9,1.00939e-06,0.0165081,0.0825404,"koff_DT","Siltux"
"449",0.0014591,0.00114265,40.5379,0.002,2.66667,0.729548,7097.95,0.00175159,0.00178649,5.0356e-08,0.0017516,0.0632456,0.316228,0.00114265,0.00196401,2.66298,0.729546,7118.26,0.00176992,314.9,2.02239e-06,0.0632456,0.316228,"koff_DT","Siltux"
"450",0.0014591,0.00114265,40.5379,0.002,2.66667,0.729548,7097.95,0.00511516,0.00521708,1.47054e-07,0.0051152,0.242306,1.21153,0.00114265,0.00196401,2.65634,0.729542,7118.26,0.00515569,314.9,5.89113e-06,0.242306,1.21153,"koff_DT","Siltux"
"451",0.0014591,0.00114265,40.5379,0.002,2.66667,0.729548,7097.95,0.0180014,0.0183601,5.17517e-07,0.0180018,0.928318,4.64159,0.00114265,0.00196401,2.63119,0.729528,7118.28,0.0179717,314.9,2.05353e-05,0.928318,4.64159,"koff_DT","Siltux"
"452",0.0014591,0.00114265,40.5379,0.002,2.66667,0.729548,7097.95,0.0673668,0.0687095,1.93672e-06,0.0673727,3.55656,17.7828,0.00114265,0.00196401,2.53893,0.729474,7118.32,0.0648977,314.9,7.41551e-05,3.55656,17.7828,"koff_DT","Siltux"
"453",0.0014591,0.00114265,40.5379,0.002,2.66667,0.729548,7097.95,0.256437,0.261553,7.37242e-06,0.256522,13.6258,68.1292,0.00114265,0.00196401,2.23637,0.7293,7118.48,0.217602,314.9,0.000248642,13.6258,68.1292,"koff_DT","Siltux"
"454",0.0014591,0.00114265,40.5379,0.002,2.66667,0.729548,7097.95,0.979941,0.999573,2.81751e-05,0.981188,52.2031,261.016,0.00114265,0.00196401,1.52289,0.728901,7118.86,0.566424,314.9,0.000647222,52.2031,261.016,"koff_DT","Siltux"
"455",0.0014591,0.00114265,40.5379,0.002,2.66667,0.729548,7097.95,3.73929,3.81537,0.000107544,3.75752,200,1000,0.00114265,0.00196401,0.653145,0.728487,7119.31,0.928803,314.9,0.00106129,200,1000,"koff_DT","Siltux"
"456",0.0014591,0.00114265,40.5379,0.002,2.66667,0.729548,7097.95,40.9121,41.9161,0.00118149,43.205,0.001,1e-04,0.00114265,0.00196401,0.0732103,0.728405,7119.58,1.00038,314.9,0.00114308,0.001,1e-04,"kon_DT","Siltux"
"457",0.0014591,0.00114265,40.5379,0.002,2.66667,0.729548,7097.95,11.1146,11.3499,0.000319922,11.2772,0.00383119,0.000383119,0.00114265,0.00196401,0.262236,0.728421,7119.49,0.98661,314.9,0.00112735,0.00383119,0.000383119,"kon_DT","Siltux"
"458",0.0014591,0.00114265,40.5379,0.002,2.66667,0.729548,7097.95,2.93232,2.99171,8.43277e-05,2.94352,0.014678,0.0014678,0.00114265,0.00196401,0.811292,0.728582,7119.22,0.845909,314.9,0.000966575,0.014678,0.0014678,"kon_DT","Siltux"
"459",0.0014591,0.00114265,40.5379,0.002,2.66667,0.729548,7097.95,0.76754,0.782899,2.20676e-05,0.768305,0.0562341,0.00562341,0.00114265,0.00196401,1.68783,0.728999,7118.77,0.480228,314.9,0.000548731,0.0562341,0.00562341,"kon_DT","Siltux"
"460",0.0014591,0.00114265,40.5379,0.002,2.66667,0.729548,7097.95,0.200488,0.204487,5.76388e-06,0.20054,0.215443,0.0215443,0.00114265,0.00196401,2.31902,0.729348,7118.43,0.175248,314.9,0.000200247,0.215443,0.0215443,"kon_DT","Siltux"
"461",0.0014591,0.00114265,40.5379,0.002,2.66667,0.729548,7097.95,0.0523405,0.0533836,1.50473e-06,0.052344,0.825404,0.0825404,0.00114265,0.00196401,2.56639,0.72949,7118.31,0.0508836,314.9,5.81419e-05,0.825404,0.0825404,"kon_DT","Siltux"
"462",0.0014591,0.00114265,40.5379,0.002,2.66667,0.729548,7097.95,0.0136624,0.0139346,3.92776e-07,0.0136626,3.16228,0.316228,0.00114265,0.00196401,2.63961,0.729533,7118.27,0.0136794,314.9,1.56307e-05,3.16228,0.316228,"kon_DT","Siltux"
"463",0.0014591,0.00114265,40.5379,0.002,2.66667,0.729548,7097.95,0.00356614,0.00363719,1.02522e-07,0.00356616,12.1153,1.21153,0.00114265,0.00196401,2.6594,0.729544,7118.27,0.00359863,314.9,4.11196e-06,12.1153,1.21153,"kon_DT","Siltux"
"464",0.0014591,0.00114265,40.5379,0.002,2.66667,0.729548,7097.95,0.000930822,0.000949368,2.67599e-08,0.000930823,46.4159,4.64159,0.00114265,0.00196401,2.66461,0.729547,7118.26,0.000938772,314.9,1.07268e-06,46.4159,4.64159,"kon_DT","Siltux"
"465",0.0014591,0.00114265,40.5379,0.002,2.66667,0.729548,7097.95,0.000242959,0.0002478,6.98477e-09,0.000242959,177.828,17.7828,0.00114265,0.00196401,2.66597,0.729548,7118.26,0.000245808,314.9,2.80872e-07,177.828,17.7828,"kon_DT","Siltux"
"466",0.0014591,0.00114265,40.5379,0.002,2.66667,0.729548,7097.95,6.34162e-05,6.46797e-05,1.82313e-09,6.34162e-05,681.292,68.1292,0.00114265,0.00196401,2.66633,0.729548,7118.26,6.41687e-05,314.9,7.33222e-08,681.292,68.1292,"kon_DT","Siltux"
"467",0.0014591,0.00114265,40.5379,0.002,2.66667,0.729548,7097.95,1.65526e-05,1.68824e-05,4.75867e-10,1.65526e-05,2610.16,261.016,0.00114265,0.00196401,2.66642,0.729548,7118.26,1.68033e-05,314.9,1.92003e-08,2610.16,261.016,"kon_DT","Siltux"
"468",0.0014591,0.00114265,40.5379,0.002,2.66667,0.729548,7097.95,4.3205e-06,4.40658e-06,1.24209e-10,4.3205e-06,10000,1000,0.00114265,0.00196401,2.66645,0.729548,7118.26,4.37167e-06,314.9,4.99527e-09,10000,1000,"kon_DT","Siltux"
"469",1.4591e-07,1.16355e-07,39.8096,7.29548e-05,0.00119598,0.002,3888.22,0.0149698,0.0149937,4.38235e-11,0.0149835,9.19231e-05,1e-04,1.16323e-07,7.28385e-05,0.00118405,0.002,3780.84,0.0151701,314.9,1.76462e-09,9.19231e-05,1e-04,"ksynT","Tociliz"
"470",5.59007e-07,4.45776e-07,39.8098,0.000279504,0.00458203,0.002,3888.22,0.0149698,0.0149938,1.67895e-10,0.0149835,0.000352174,0.000383119,4.45771e-07,0.000279057,0.00453633,0.002,3780.82,0.015166,314.9,6.76058e-09,0.000352174,0.000383119,"ksynT","Tociliz"
"471",2.14166e-06,1.70782e-06,39.8106,0.00107083,0.0175546,0.002,3888.22,0.0149698,0.0149941,6.43225e-10,0.0149835,0.00134925,0.0014678,1.70741e-06,0.00106912,0.0173795,0.002,3780.79,0.0151699,314.9,2.59013e-08,0.00134925,0.0014678,"ksynT","Tociliz"
"472",8.2051e-06,6.54247e-06,39.8136,0.00410255,0.0672549,0.002,3888.22,0.0149698,0.0149952,2.46413e-09,0.0149835,0.00516921,0.00562341,6.54247e-06,0.00409601,0.0665843,0.002,3780.77,0.0151675,314.9,9.92328e-08,0.00516921,0.00562341,"ksynT","Tociliz"
"473",3.14353e-05,2.50581e-05,39.8252,0.0157176,0.257666,0.002,3888.22,0.0149698,0.0149996,9.43778e-09,0.0149835,0.0198042,0.0215443,2.50581e-05,0.0156926,0.255097,0.00199999,3780.58,0.0151726,314.9,3.80196e-07,0.0198042,0.0215443,"ksynT","Tociliz"
"474",0.000120434,9.58954e-05,39.8696,0.0602172,0.987167,0.002,3888.22,0.0149698,0.0150163,3.61176e-08,0.0149835,0.0758737,0.0825404,9.58953e-05,0.0601213,0.977322,0.00199995,3779.88,0.015192,314.9,1.45685e-06,0.0758737,0.0825404,"ksynT","Tociliz"
"475",0.000461407,0.000365831,40.0399,0.230703,3.78202,0.002,3888.22,0.0149698,0.0150804,1.37785e-07,0.0149835,0.290686,0.316228,0.000365831,0.230337,3.74428,0.00199982,3777.14,0.0152668,314.9,5.58506e-06,0.290686,0.316228,"ksynT","Tociliz"
"476",0.00176774,0.00137911,40.692,0.883868,14.4896,0.002,3888.22,0.0149698,0.0153261,5.1942e-07,0.0149835,1.11367,1.21153,0.00137911,0.882488,14.3447,0.0019993,3766.69,0.0155538,314.9,2.14504e-05,1.11367,1.21153,"ksynT","Tociliz"
"477",0.00677253,0.00497793,43.1908,3.38626,55.5125,0.002,3888.22,0.0149698,0.0162672,1.87487e-06,0.0149835,4.26669,4.64159,0.00497793,3.38128,54.9529,0.0019973,3726.66,0.016667,314.9,8.29673e-05,4.26669,4.64159,"ksynT","Tociliz"
"478",0.0259468,0.0156102,52.7673,12.9734,212.679,0.002,3888.22,0.0149698,0.0198741,5.87936e-06,0.0149835,16.3465,17.7828,0.0156102,12.9578,210.466,0.00198926,3573.35,0.0211376,314.9,0.000329962,16.3465,17.7828,"ksynT","Tociliz"
"479",0.0994071,0.0352689,89.4778,49.7035,814.812,0.002,3888.22,0.0149698,0.0337005,1.32835e-05,0.0149835,62.6265,68.1292,0.0352688,49.6683,805.132,0.00195161,2987.31,0.0419431,314.9,0.00147928,62.6265,68.1292,"ksynT","Tociliz"
"480",0.380847,0.0525257,230.181,190.424,3121.7,0.002,3888.22,0.0149698,0.0866942,1.9783e-05,0.0149835,239.934,261.016,0.0525236,190.371,3033.49,0.00146743,800.078,0.293119,314.9,0.0153957,239.934,261.016,"ksynT","Tociliz"
"481",1.4591,0.0602115,769.298,729.548,11959.8,0.002,3888.22,0.0149698,0.289745,2.26778e-05,0.0149835,919.231,1000,0.0602053,729.488,4257.63,0.000109752,18.327,0.996532,335.9,0.0599964,919.231,1000,"ksynT","Tociliz"
"482",0.0014591,0.00114265,40.5379,0.729548,119598,0.002,3888.22,147.434,150.371,0.00423853,147.567,7.686e-06,1e-04,0.00114265,0.728405,259.276,0.00198766,3771.62,0.33185,314.9,0.000379187,7.686e-06,1e-04,"keDT","Tociliz"
"483",0.0014591,0.00114265,40.5379,0.729548,31217,0.002,3888.22,38.4827,39.2494,0.00110633,38.5174,2.94465e-05,0.000383119,0.00114265,0.728405,258.423,0.0019877,3771.61,0.330766,314.9,0.000377949,2.94465e-05,0.000383119,"keDT","Tociliz"
"484",0.0014591,0.00114265,40.5379,0.729548,8148.12,0.002,3888.22,10.0447,10.2449,0.000288773,10.0538,0.000112815,0.0014678,0.00114265,0.728405,255.187,0.00198785,3771.58,0.326657,314.9,0.000373253,0.000112815,0.0014678,"keDT","Tociliz"
